alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.9.201,192.168.4.176,70,ransomware,ransomware attack from 192.168.9.201 unrelated to other incidents,0
192.168.7.126,192.168.8.201,67,phishing,Unique threat pattern at 192.168.7.126 no correlation,0
192.168.7.26,192.168.8.151,52,phishing,Isolated phishing from 192.168.7.26 not related to other activity,0
192.168.3.126,192.168.3.76,2,malware,"alice at 192.168.3.126 attempted data access, then user1 at 192.168.3.76 accessed same resource",1
192.168.4.176,192.168.4.26,4,insider_threat,Alert streak: insider_threat detected at 192.168.4.176 and 192.168.4.26 in 5-min window,1
192.168.8.26,192.168.8.26,5,ransomware,Alert streak: ransomware detected at 192.168.8.26 and 192.168.8.26 in 5-min window,1
192.168.9.51,192.168.4.101,97,ransomware,Unique threat pattern at 192.168.9.51 no correlation,0
192.168.9.226,192.168.1.151,65,ddos,Isolated ddos from 192.168.9.226 not related to other activity,0
192.168.8.1,192.168.4.151,105,insider_threat,Single user charlie at 192.168.8.1 suspicious activity standalone,0
192.168.2.51,192.168.7.26,32,malware,Unique threat pattern at 192.168.2.51 no correlation,0
192.168.1.51,192.168.7.26,112,data_exfil,Unique threat pattern at 192.168.1.51 no correlation,0
192.168.8.101,192.168.4.1,118,malware,malware attack from 192.168.8.101 unrelated to other incidents,0
192.168.3.51,192.168.3.51,3,phishing,Multiple phishing attacks: 192.168.3.51 -> 192.168.3.51 with common pattern,1
192.168.1.126,192.168.7.101,93,insider_threat,Isolated insider_threat from 192.168.1.126 not related to other activity,0
192.168.7.76,192.168.5.226,49,data_exfil,Single point data_exfil detection at 192.168.7.76 independent,0
192.168.4.26,192.168.2.101,68,ddos,Single user alice at 192.168.4.26 suspicious activity standalone,0
192.168.7.201,192.168.8.201,86,ransomware,Isolated ransomware from 192.168.7.201 not related to other activity,0
192.168.9.1,192.168.9.51,5,insider_threat,Correlated threat: insider_threat activity from 192.168.9.1 and 192.168.9.51 same source network,1
192.168.9.151,192.168.1.76,48,insider_threat,Single point insider_threat detection at 192.168.9.151 independent,0
192.168.7.76,192.168.7.26,1,data_exfil,Correlated threat: data_exfil activity from 192.168.7.76 and 192.168.7.26 same source network,1
192.168.5.101,192.168.6.126,70,malware,Isolated malware from 192.168.5.101 not related to other activity,0
192.168.1.176,192.168.1.151,5,insider_threat,Alert streak: insider_threat detected at 192.168.1.176 and 192.168.1.151 in 5-min window,1
192.168.6.126,192.168.9.1,96,brute_force,Single user david at 192.168.6.126 suspicious activity standalone,0
192.168.4.126,192.168.8.26,94,ransomware,Single point ransomware detection at 192.168.4.126 independent,0
192.168.5.101,192.168.5.201,5,malware,"user2 at 192.168.5.101 attempted data access, then user1 at 192.168.5.201 accessed same resource",1
192.168.9.201,192.168.5.226,57,insider_threat,insider_threat attack from 192.168.9.201 unrelated to other incidents,0
192.168.2.1,192.168.2.151,4,insider_threat,Failed login from 192.168.2.1 followed by failed login from 192.168.2.151 within 2 minutes,1
192.168.3.76,192.168.3.176,2,phishing,Correlated threat: phishing activity from 192.168.3.76 and 192.168.3.176 same source network,1
192.168.5.1,192.168.5.226,4,phishing,Multiple phishing attacks: 192.168.5.1 -> 192.168.5.226 with common pattern,1
192.168.5.26,192.168.5.176,2,data_exfil,Correlated threat: data_exfil activity from 192.168.5.26 and 192.168.5.176 same source network,1
192.168.6.1,192.168.7.226,68,data_exfil,Single user user1 at 192.168.6.1 suspicious activity standalone,0
192.168.8.26,192.168.8.176,2,ddos,Correlated threat: ddos activity from 192.168.8.26 and 192.168.8.176 same source network,1
192.168.8.201,192.168.8.201,3,malware,Alert streak: malware detected at 192.168.8.201 and 192.168.8.201 in 5-min window,1
192.168.8.151,192.168.4.76,83,malware,Unique threat pattern at 192.168.8.151 no correlation,0
192.168.8.176,192.168.8.76,3,insider_threat,Failed login from 192.168.8.176 followed by failed login from 192.168.8.76 within 2 minutes,1
192.168.1.201,192.168.3.201,63,data_exfil,Single user bob at 192.168.1.201 suspicious activity standalone,0
192.168.6.226,192.168.6.226,1,ransomware,Alert streak: ransomware detected at 192.168.6.226 and 192.168.6.226 in 5-min window,1
192.168.1.126,192.168.1.101,1,brute_force,Alert streak: brute_force detected at 192.168.1.126 and 192.168.1.101 in 5-min window,1
192.168.3.101,192.168.3.26,3,phishing,Correlated threat: phishing activity from 192.168.3.101 and 192.168.3.26 same source network,1
192.168.5.201,192.168.5.26,2,brute_force,Alert streak: brute_force detected at 192.168.5.201 and 192.168.5.26 in 5-min window,1
192.168.8.226,192.168.8.226,3,ddos,Correlated threat: ddos activity from 192.168.8.226 and 192.168.8.226 same source network,1
192.168.7.151,192.168.9.26,49,data_exfil,Single point data_exfil detection at 192.168.7.151 independent,0
192.168.7.151,192.168.5.101,114,brute_force,brute_force attack from 192.168.7.151 unrelated to other incidents,0
192.168.8.101,192.168.1.201,77,phishing,Isolated phishing from 192.168.8.101 not related to other activity,0
192.168.2.151,192.168.4.26,120,data_exfil,Isolated data_exfil from 192.168.2.151 not related to other activity,0
192.168.6.226,192.168.3.1,88,ransomware,Single point ransomware detection at 192.168.6.226 independent,0
192.168.8.1,192.168.8.176,1,ransomware,"alice at 192.168.8.1 attempted data access, then david at 192.168.8.176 accessed same resource",1
192.168.7.226,192.168.5.1,112,phishing,Single point phishing detection at 192.168.7.226 independent,0
192.168.5.26,192.168.9.1,70,insider_threat,Isolated insider_threat from 192.168.5.26 not related to other activity,0
192.168.4.1,192.168.7.151,37,insider_threat,Single point insider_threat detection at 192.168.4.1 independent,0
192.168.6.101,192.168.6.126,1,ransomware,Alert streak: ransomware detected at 192.168.6.101 and 192.168.6.126 in 5-min window,1
192.168.5.1,192.168.5.101,5,data_exfil,Correlated threat: data_exfil activity from 192.168.5.1 and 192.168.5.101 same source network,1
192.168.6.176,192.168.3.101,116,data_exfil,Single user eve at 192.168.6.176 suspicious activity standalone,0
192.168.2.201,192.168.6.176,66,ddos,Unique threat pattern at 192.168.2.201 no correlation,0
192.168.7.151,192.168.7.26,3,ransomware,Correlated threat: ransomware activity from 192.168.7.151 and 192.168.7.26 same source network,1
192.168.5.101,192.168.5.226,3,ransomware,Multiple ransomware attacks: 192.168.5.101 -> 192.168.5.226 with common pattern,1
192.168.4.151,192.168.1.1,75,ddos,ddos attack from 192.168.4.151 unrelated to other incidents,0
192.168.2.26,192.168.3.76,56,brute_force,Isolated brute_force from 192.168.2.26 not related to other activity,0
192.168.3.1,192.168.3.126,2,phishing,Multiple phishing attacks: 192.168.3.1 -> 192.168.3.126 with common pattern,1
192.168.7.76,192.168.7.201,4,phishing,Correlated threat: phishing activity from 192.168.7.76 and 192.168.7.201 same source network,1
192.168.3.51,192.168.1.151,31,ddos,Unique threat pattern at 192.168.3.51 no correlation,0
192.168.7.226,192.168.7.226,3,phishing,Multiple phishing attacks: 192.168.7.226 -> 192.168.7.226 with common pattern,1
192.168.9.76,192.168.8.76,116,ddos,Single user admin at 192.168.9.76 suspicious activity standalone,0
192.168.2.1,192.168.3.176,67,insider_threat,Unique threat pattern at 192.168.2.1 no correlation,0
192.168.3.101,192.168.7.226,56,brute_force,Isolated brute_force from 192.168.3.101 not related to other activity,0
192.168.7.26,192.168.4.176,70,ransomware,Single point ransomware detection at 192.168.7.26 independent,0
192.168.8.176,192.168.1.126,74,ransomware,ransomware attack from 192.168.8.176 unrelated to other incidents,0
192.168.1.26,192.168.1.151,1,data_exfil,"bob at 192.168.1.26 attempted data access, then eve at 192.168.1.151 accessed same resource",1
192.168.7.76,192.168.7.1,4,data_exfil,Correlated threat: data_exfil activity from 192.168.7.76 and 192.168.7.1 same source network,1
192.168.7.1,192.168.7.76,5,ransomware,Multiple ransomware attacks: 192.168.7.1 -> 192.168.7.76 with common pattern,1
192.168.5.26,192.168.5.51,5,brute_force,Multiple brute_force attacks: 192.168.5.26 -> 192.168.5.51 with common pattern,1
192.168.1.76,192.168.1.226,1,ransomware,Correlated threat: ransomware activity from 192.168.1.76 and 192.168.1.226 same source network,1
192.168.1.126,192.168.1.26,2,data_exfil,Correlated threat: data_exfil activity from 192.168.1.126 and 192.168.1.26 same source network,1
192.168.8.151,192.168.9.176,49,brute_force,Single user bob at 192.168.8.151 suspicious activity standalone,0
192.168.2.176,192.168.2.151,5,insider_threat,Multiple insider_threat attacks: 192.168.2.176 -> 192.168.2.151 with common pattern,1
192.168.9.76,192.168.7.176,36,phishing,Single point phishing detection at 192.168.9.76 independent,0
192.168.1.76,192.168.1.51,2,insider_threat,Alert streak: insider_threat detected at 192.168.1.76 and 192.168.1.51 in 5-min window,1
192.168.7.76,192.168.7.1,2,phishing,Failed login from 192.168.7.76 followed by failed login from 192.168.7.1 within 2 minutes,1
192.168.1.101,192.168.1.151,1,phishing,Multiple phishing attacks: 192.168.1.101 -> 192.168.1.151 with common pattern,1
192.168.9.126,192.168.9.226,2,insider_threat,"user1 at 192.168.9.126 attempted data access, then user1 at 192.168.9.226 accessed same resource",1
192.168.7.176,192.168.7.201,3,malware,"user2 at 192.168.7.176 attempted data access, then admin at 192.168.7.201 accessed same resource",1
192.168.4.201,192.168.4.226,4,brute_force,Alert streak: brute_force detected at 192.168.4.201 and 192.168.4.226 in 5-min window,1
192.168.8.26,192.168.8.201,5,malware,Alert streak: malware detected at 192.168.8.26 and 192.168.8.201 in 5-min window,1
192.168.5.201,192.168.3.26,79,data_exfil,Single point data_exfil detection at 192.168.5.201 independent,0
192.168.1.101,192.168.2.76,111,ddos,Single point ddos detection at 192.168.1.101 independent,0
192.168.9.76,192.168.9.26,5,insider_threat,Multiple insider_threat attacks: 192.168.9.76 -> 192.168.9.26 with common pattern,1
192.168.7.1,192.168.7.51,5,ransomware,"david at 192.168.7.1 attempted data access, then user1 at 192.168.7.51 accessed same resource",1
192.168.3.176,192.168.3.101,1,phishing,Alert streak: phishing detected at 192.168.3.176 and 192.168.3.101 in 5-min window,1
192.168.9.201,192.168.9.151,2,malware,Failed login from 192.168.9.201 followed by failed login from 192.168.9.151 within 2 minutes,1
192.168.9.26,192.168.8.1,60,ransomware,Single point ransomware detection at 192.168.9.26 independent,0
192.168.3.226,192.168.8.101,99,phishing,Single point phishing detection at 192.168.3.226 independent,0
192.168.1.201,192.168.1.201,4,malware,Failed login from 192.168.1.201 followed by failed login from 192.168.1.201 within 2 minutes,1
192.168.6.76,192.168.6.76,3,ransomware,Failed login from 192.168.6.76 followed by failed login from 192.168.6.76 within 2 minutes,1
192.168.6.176,192.168.9.101,120,data_exfil,data_exfil attack from 192.168.6.176 unrelated to other incidents,0
192.168.5.201,192.168.5.26,3,phishing,Multiple phishing attacks: 192.168.5.201 -> 192.168.5.26 with common pattern,1
192.168.9.201,192.168.1.1,50,malware,Isolated malware from 192.168.9.201 not related to other activity,0
192.168.7.76,192.168.7.201,5,insider_threat,Correlated threat: insider_threat activity from 192.168.7.76 and 192.168.7.201 same source network,1
192.168.8.51,192.168.6.151,43,ransomware,Unique threat pattern at 192.168.8.51 no correlation,0
192.168.6.1,192.168.3.176,101,brute_force,brute_force attack from 192.168.6.1 unrelated to other incidents,0
192.168.5.51,192.168.5.76,1,data_exfil,"alice at 192.168.5.51 attempted data access, then admin at 192.168.5.76 accessed same resource",1
192.168.3.126,192.168.9.26,113,phishing,Single user user1 at 192.168.3.126 suspicious activity standalone,0
192.168.7.101,192.168.2.226,53,malware,Unique threat pattern at 192.168.7.101 no correlation,0
192.168.7.76,192.168.7.126,1,brute_force,Failed login from 192.168.7.76 followed by failed login from 192.168.7.126 within 2 minutes,1
192.168.4.126,192.168.4.101,3,ddos,Alert streak: ddos detected at 192.168.4.126 and 192.168.4.101 in 5-min window,1
192.168.1.76,192.168.7.26,35,phishing,Unique threat pattern at 192.168.1.76 no correlation,0
192.168.5.1,192.168.5.226,4,ddos,"david at 192.168.5.1 attempted data access, then user2 at 192.168.5.226 accessed same resource",1
192.168.7.26,192.168.7.76,3,data_exfil,Multiple data_exfil attacks: 192.168.7.26 -> 192.168.7.76 with common pattern,1
192.168.8.201,192.168.4.151,92,ransomware,Single point ransomware detection at 192.168.8.201 independent,0
192.168.6.1,192.168.6.226,4,malware,"user1 at 192.168.6.1 attempted data access, then user1 at 192.168.6.226 accessed same resource",1
192.168.4.226,192.168.5.151,118,malware,Unique threat pattern at 192.168.4.226 no correlation,0
192.168.8.151,192.168.6.126,84,malware,Unique threat pattern at 192.168.8.151 no correlation,0
192.168.2.151,192.168.2.26,2,insider_threat,"user1 at 192.168.2.151 attempted data access, then user2 at 192.168.2.26 accessed same resource",1
192.168.8.76,192.168.8.26,5,malware,Correlated threat: malware activity from 192.168.8.76 and 192.168.8.26 same source network,1
192.168.2.176,192.168.2.101,2,ransomware,Multiple ransomware attacks: 192.168.2.176 -> 192.168.2.101 with common pattern,1
192.168.6.151,192.168.6.176,3,ransomware,Correlated threat: ransomware activity from 192.168.6.151 and 192.168.6.176 same source network,1
192.168.5.201,192.168.6.51,91,ddos,Isolated ddos from 192.168.5.201 not related to other activity,0
192.168.6.201,192.168.7.126,117,data_exfil,Single point data_exfil detection at 192.168.6.201 independent,0
192.168.4.226,192.168.7.26,118,insider_threat,Single user alice at 192.168.4.226 suspicious activity standalone,0
192.168.3.201,192.168.8.126,37,ddos,Isolated ddos from 192.168.3.201 not related to other activity,0
192.168.9.151,192.168.1.126,102,insider_threat,insider_threat attack from 192.168.9.151 unrelated to other incidents,0
192.168.7.226,192.168.7.201,1,ransomware,Multiple ransomware attacks: 192.168.7.226 -> 192.168.7.201 with common pattern,1
192.168.7.76,192.168.6.51,42,ddos,Single user user1 at 192.168.7.76 suspicious activity standalone,0
192.168.7.76,192.168.7.176,3,malware,Multiple malware attacks: 192.168.7.76 -> 192.168.7.176 with common pattern,1
192.168.1.76,192.168.7.76,62,data_exfil,Unique threat pattern at 192.168.1.76 no correlation,0
192.168.1.51,192.168.1.201,1,malware,Alert streak: malware detected at 192.168.1.51 and 192.168.1.201 in 5-min window,1
192.168.1.126,192.168.1.176,1,data_exfil,Failed login from 192.168.1.126 followed by failed login from 192.168.1.176 within 2 minutes,1
192.168.8.51,192.168.8.201,2,data_exfil,Multiple data_exfil attacks: 192.168.8.51 -> 192.168.8.201 with common pattern,1
192.168.5.26,192.168.6.76,77,insider_threat,Single point insider_threat detection at 192.168.5.26 independent,0
192.168.1.201,192.168.4.51,102,brute_force,brute_force attack from 192.168.1.201 unrelated to other incidents,0
192.168.6.26,192.168.1.151,77,ddos,Single point ddos detection at 192.168.6.26 independent,0
192.168.1.201,192.168.6.201,35,insider_threat,Single user user1 at 192.168.1.201 suspicious activity standalone,0
192.168.5.76,192.168.2.151,45,malware,Single user user1 at 192.168.5.76 suspicious activity standalone,0
192.168.6.1,192.168.7.126,82,phishing,Unique threat pattern at 192.168.6.1 no correlation,0
192.168.7.76,192.168.9.1,104,malware,Isolated malware from 192.168.7.76 not related to other activity,0
192.168.1.1,192.168.4.51,86,insider_threat,Single point insider_threat detection at 192.168.1.1 independent,0
192.168.2.126,192.168.1.226,44,malware,Unique threat pattern at 192.168.2.126 no correlation,0
192.168.3.26,192.168.8.176,94,brute_force,Isolated brute_force from 192.168.3.26 not related to other activity,0
192.168.9.176,192.168.9.51,5,ransomware,"eve at 192.168.9.176 attempted data access, then eve at 192.168.9.51 accessed same resource",1
192.168.8.1,192.168.4.226,107,phishing,phishing attack from 192.168.8.1 unrelated to other incidents,0
192.168.6.151,192.168.1.201,88,malware,malware attack from 192.168.6.151 unrelated to other incidents,0
192.168.3.1,192.168.3.101,1,insider_threat,Failed login from 192.168.3.1 followed by failed login from 192.168.3.101 within 2 minutes,1
192.168.8.76,192.168.8.226,1,ddos,"admin at 192.168.8.76 attempted data access, then charlie at 192.168.8.226 accessed same resource",1
192.168.4.176,192.168.6.1,90,ddos,Unique threat pattern at 192.168.4.176 no correlation,0
192.168.6.126,192.168.2.126,103,insider_threat,Isolated insider_threat from 192.168.6.126 not related to other activity,0
192.168.6.101,192.168.6.226,4,ddos,"user2 at 192.168.6.101 attempted data access, then charlie at 192.168.6.226 accessed same resource",1
192.168.4.126,192.168.6.101,94,brute_force,Single point brute_force detection at 192.168.4.126 independent,0
192.168.8.1,192.168.3.176,60,phishing,phishing attack from 192.168.8.1 unrelated to other incidents,0
192.168.3.76,192.168.8.76,76,malware,Single user user2 at 192.168.3.76 suspicious activity standalone,0
192.168.1.226,192.168.6.101,108,brute_force,Single point brute_force detection at 192.168.1.226 independent,0
192.168.6.176,192.168.1.26,46,brute_force,brute_force attack from 192.168.6.176 unrelated to other incidents,0
192.168.6.76,192.168.2.126,76,data_exfil,Single point data_exfil detection at 192.168.6.76 independent,0
192.168.2.176,192.168.4.26,40,ransomware,Single point ransomware detection at 192.168.2.176 independent,0
192.168.7.1,192.168.5.201,59,ransomware,Single user user1 at 192.168.7.1 suspicious activity standalone,0
192.168.4.1,192.168.4.226,3,brute_force,"user1 at 192.168.4.1 attempted data access, then charlie at 192.168.4.226 accessed same resource",1
192.168.9.51,192.168.9.226,4,ddos,"charlie at 192.168.9.51 attempted data access, then user1 at 192.168.9.226 accessed same resource",1
192.168.9.126,192.168.9.201,3,brute_force,"user2 at 192.168.9.126 attempted data access, then user1 at 192.168.9.201 accessed same resource",1
192.168.5.101,192.168.5.201,1,phishing,Correlated threat: phishing activity from 192.168.5.101 and 192.168.5.201 same source network,1
192.168.2.76,192.168.6.176,93,ddos,Unique threat pattern at 192.168.2.76 no correlation,0
192.168.7.51,192.168.7.176,5,insider_threat,"alice at 192.168.7.51 attempted data access, then eve at 192.168.7.176 accessed same resource",1
192.168.4.201,192.168.6.201,59,insider_threat,insider_threat attack from 192.168.4.201 unrelated to other incidents,0
192.168.8.51,192.168.8.151,4,ransomware,"eve at 192.168.8.51 attempted data access, then user1 at 192.168.8.151 accessed same resource",1
192.168.8.51,192.168.8.76,1,insider_threat,Failed login from 192.168.8.51 followed by failed login from 192.168.8.76 within 2 minutes,1
192.168.1.1,192.168.4.76,99,data_exfil,data_exfil attack from 192.168.1.1 unrelated to other incidents,0
192.168.8.1,192.168.8.101,5,insider_threat,Alert streak: insider_threat detected at 192.168.8.1 and 192.168.8.101 in 5-min window,1
192.168.6.176,192.168.3.76,118,ddos,Unique threat pattern at 192.168.6.176 no correlation,0
192.168.5.201,192.168.5.26,1,ddos,"david at 192.168.5.201 attempted data access, then david at 192.168.5.26 accessed same resource",1
192.168.8.1,192.168.8.126,5,data_exfil,Alert streak: data_exfil detected at 192.168.8.1 and 192.168.8.126 in 5-min window,1
192.168.3.76,192.168.3.226,4,malware,Multiple malware attacks: 192.168.3.76 -> 192.168.3.226 with common pattern,1
192.168.8.201,192.168.1.176,111,phishing,Single point phishing detection at 192.168.8.201 independent,0
192.168.5.151,192.168.1.76,89,phishing,Isolated phishing from 192.168.5.151 not related to other activity,0
192.168.4.226,192.168.9.76,81,malware,Single user user1 at 192.168.4.226 suspicious activity standalone,0
192.168.5.1,192.168.5.176,1,ddos,Correlated threat: ddos activity from 192.168.5.1 and 192.168.5.176 same source network,1
192.168.7.151,192.168.7.51,2,malware,"admin at 192.168.7.151 attempted data access, then eve at 192.168.7.51 accessed same resource",1
192.168.8.76,192.168.2.126,107,malware,malware attack from 192.168.8.76 unrelated to other incidents,0
192.168.7.201,192.168.7.101,5,ddos,Alert streak: ddos detected at 192.168.7.201 and 192.168.7.101 in 5-min window,1
192.168.7.226,192.168.4.151,39,data_exfil,Unique threat pattern at 192.168.7.226 no correlation,0
192.168.1.101,192.168.3.101,73,phishing,Single point phishing detection at 192.168.1.101 independent,0
192.168.9.176,192.168.9.51,1,ransomware,"eve at 192.168.9.176 attempted data access, then user2 at 192.168.9.51 accessed same resource",1
192.168.8.101,192.168.8.101,2,insider_threat,Failed login from 192.168.8.101 followed by failed login from 192.168.8.101 within 2 minutes,1
192.168.2.126,192.168.5.51,81,data_exfil,Single point data_exfil detection at 192.168.2.126 independent,0
192.168.5.76,192.168.5.51,2,brute_force,Correlated threat: brute_force activity from 192.168.5.76 and 192.168.5.51 same source network,1
192.168.3.126,192.168.3.51,2,data_exfil,"bob at 192.168.3.126 attempted data access, then david at 192.168.3.51 accessed same resource",1
192.168.5.226,192.168.5.51,1,ransomware,"alice at 192.168.5.226 attempted data access, then david at 192.168.5.51 accessed same resource",1
192.168.1.176,192.168.7.201,46,insider_threat,Unique threat pattern at 192.168.1.176 no correlation,0
192.168.5.76,192.168.9.1,92,ddos,Isolated ddos from 192.168.5.76 not related to other activity,0
192.168.9.151,192.168.5.101,116,ddos,Unique threat pattern at 192.168.9.151 no correlation,0
192.168.9.226,192.168.5.226,79,ddos,Unique threat pattern at 192.168.9.226 no correlation,0
192.168.2.151,192.168.4.1,119,phishing,Single point phishing detection at 192.168.2.151 independent,0
192.168.1.176,192.168.1.26,4,data_exfil,Failed login from 192.168.1.176 followed by failed login from 192.168.1.26 within 2 minutes,1
192.168.2.51,192.168.5.1,32,malware,Isolated malware from 192.168.2.51 not related to other activity,0
192.168.2.26,192.168.2.1,5,malware,"bob at 192.168.2.26 attempted data access, then charlie at 192.168.2.1 accessed same resource",1
192.168.6.1,192.168.6.101,4,insider_threat,"david at 192.168.6.1 attempted data access, then user2 at 192.168.6.101 accessed same resource",1
192.168.4.176,192.168.9.76,111,ddos,Single point ddos detection at 192.168.4.176 independent,0
192.168.9.126,192.168.9.126,4,phishing,Multiple phishing attacks: 192.168.9.126 -> 192.168.9.126 with common pattern,1
192.168.3.51,192.168.8.201,40,malware,malware attack from 192.168.3.51 unrelated to other incidents,0
192.168.3.151,192.168.3.226,2,ransomware,"admin at 192.168.3.151 attempted data access, then user2 at 192.168.3.226 accessed same resource",1
192.168.2.201,192.168.2.101,4,brute_force,Multiple brute_force attacks: 192.168.2.201 -> 192.168.2.101 with common pattern,1
192.168.6.226,192.168.6.151,5,phishing,Alert streak: phishing detected at 192.168.6.226 and 192.168.6.151 in 5-min window,1
192.168.7.76,192.168.7.176,3,insider_threat,Multiple insider_threat attacks: 192.168.7.76 -> 192.168.7.176 with common pattern,1
192.168.1.176,192.168.6.176,75,insider_threat,Single user david at 192.168.1.176 suspicious activity standalone,0
192.168.7.101,192.168.7.126,1,ransomware,Correlated threat: ransomware activity from 192.168.7.101 and 192.168.7.126 same source network,1
192.168.5.76,192.168.5.51,2,brute_force,Correlated threat: brute_force activity from 192.168.5.76 and 192.168.5.51 same source network,1
192.168.7.101,192.168.1.76,62,malware,Single point malware detection at 192.168.7.101 independent,0
192.168.7.226,192.168.7.201,1,insider_threat,Multiple insider_threat attacks: 192.168.7.226 -> 192.168.7.201 with common pattern,1
192.168.8.1,192.168.1.126,69,brute_force,brute_force attack from 192.168.8.1 unrelated to other incidents,0
192.168.6.76,192.168.1.126,83,data_exfil,Single point data_exfil detection at 192.168.6.76 independent,0
192.168.6.126,192.168.2.26,30,brute_force,Unique threat pattern at 192.168.6.126 no correlation,0
192.168.3.226,192.168.3.76,5,malware,Failed login from 192.168.3.226 followed by failed login from 192.168.3.76 within 2 minutes,1
192.168.7.26,192.168.7.226,5,data_exfil,Failed login from 192.168.7.26 followed by failed login from 192.168.7.226 within 2 minutes,1
192.168.6.101,192.168.6.151,1,insider_threat,"bob at 192.168.6.101 attempted data access, then charlie at 192.168.6.151 accessed same resource",1
192.168.2.176,192.168.2.176,4,brute_force,"bob at 192.168.2.176 attempted data access, then charlie at 192.168.2.176 accessed same resource",1
192.168.3.226,192.168.3.1,5,brute_force,Correlated threat: brute_force activity from 192.168.3.226 and 192.168.3.1 same source network,1
192.168.4.101,192.168.4.1,1,insider_threat,Multiple insider_threat attacks: 192.168.4.101 -> 192.168.4.1 with common pattern,1
192.168.2.101,192.168.2.1,4,ransomware,Correlated threat: ransomware activity from 192.168.2.101 and 192.168.2.1 same source network,1
192.168.3.226,192.168.2.101,65,data_exfil,data_exfil attack from 192.168.3.226 unrelated to other incidents,0
192.168.6.76,192.168.6.201,2,phishing,"user1 at 192.168.6.76 attempted data access, then bob at 192.168.6.201 accessed same resource",1
192.168.4.176,192.168.1.51,37,insider_threat,Isolated insider_threat from 192.168.4.176 not related to other activity,0
192.168.8.126,192.168.8.101,1,insider_threat,"admin at 192.168.8.126 attempted data access, then user1 at 192.168.8.101 accessed same resource",1
192.168.2.176,192.168.7.201,101,brute_force,Unique threat pattern at 192.168.2.176 no correlation,0
192.168.4.76,192.168.7.176,93,brute_force,Isolated brute_force from 192.168.4.76 not related to other activity,0
192.168.8.226,192.168.2.76,63,malware,Single user charlie at 192.168.8.226 suspicious activity standalone,0
192.168.3.26,192.168.8.1,35,data_exfil,data_exfil attack from 192.168.3.26 unrelated to other incidents,0
192.168.3.76,192.168.4.26,41,data_exfil,data_exfil attack from 192.168.3.76 unrelated to other incidents,0
192.168.5.201,192.168.1.176,85,ransomware,Single point ransomware detection at 192.168.5.201 independent,0
192.168.5.51,192.168.8.176,103,phishing,Single user charlie at 192.168.5.51 suspicious activity standalone,0
192.168.7.176,192.168.9.101,61,malware,Unique threat pattern at 192.168.7.176 no correlation,0
192.168.6.26,192.168.9.176,46,phishing,Single point phishing detection at 192.168.6.26 independent,0
192.168.6.126,192.168.6.101,2,ransomware,"user1 at 192.168.6.126 attempted data access, then admin at 192.168.6.101 accessed same resource",1
192.168.5.76,192.168.5.26,2,ddos,Failed login from 192.168.5.76 followed by failed login from 192.168.5.26 within 2 minutes,1
192.168.8.226,192.168.1.126,94,data_exfil,Single point data_exfil detection at 192.168.8.226 independent,0
192.168.6.101,192.168.4.51,103,ransomware,Single user alice at 192.168.6.101 suspicious activity standalone,0
192.168.8.151,192.168.8.76,4,insider_threat,Multiple insider_threat attacks: 192.168.8.151 -> 192.168.8.76 with common pattern,1
192.168.7.176,192.168.6.76,83,insider_threat,Single user admin at 192.168.7.176 suspicious activity standalone,0
192.168.2.51,192.168.2.126,5,data_exfil,Multiple data_exfil attacks: 192.168.2.51 -> 192.168.2.126 with common pattern,1
192.168.9.176,192.168.1.201,34,data_exfil,Unique threat pattern at 192.168.9.176 no correlation,0
192.168.8.51,192.168.4.201,84,data_exfil,Single point data_exfil detection at 192.168.8.51 independent,0
192.168.1.151,192.168.7.226,116,ransomware,Single point ransomware detection at 192.168.1.151 independent,0
192.168.3.176,192.168.5.101,86,malware,Single point malware detection at 192.168.3.176 independent,0
192.168.1.126,192.168.3.126,101,ddos,Single point ddos detection at 192.168.1.126 independent,0
192.168.4.51,192.168.1.1,64,ddos,Single point ddos detection at 192.168.4.51 independent,0
192.168.3.126,192.168.3.226,2,brute_force,Correlated threat: brute_force activity from 192.168.3.126 and 192.168.3.226 same source network,1
192.168.1.201,192.168.5.76,76,ransomware,Single user eve at 192.168.1.201 suspicious activity standalone,0
192.168.1.51,192.168.5.101,72,insider_threat,insider_threat attack from 192.168.1.51 unrelated to other incidents,0
192.168.6.26,192.168.9.1,61,insider_threat,Single point insider_threat detection at 192.168.6.26 independent,0
192.168.5.101,192.168.2.26,41,insider_threat,insider_threat attack from 192.168.5.101 unrelated to other incidents,0
192.168.8.226,192.168.8.176,3,malware,Correlated threat: malware activity from 192.168.8.226 and 192.168.8.176 same source network,1
192.168.8.201,192.168.1.51,99,brute_force,Single point brute_force detection at 192.168.8.201 independent,0
192.168.1.51,192.168.1.201,4,data_exfil,Failed login from 192.168.1.51 followed by failed login from 192.168.1.201 within 2 minutes,1
192.168.1.151,192.168.1.176,4,ddos,Multiple ddos attacks: 192.168.1.151 -> 192.168.1.176 with common pattern,1
192.168.7.51,192.168.7.226,2,data_exfil,Alert streak: data_exfil detected at 192.168.7.51 and 192.168.7.226 in 5-min window,1
192.168.3.1,192.168.2.176,42,data_exfil,Unique threat pattern at 192.168.3.1 no correlation,0
192.168.3.51,192.168.6.226,75,ransomware,Isolated ransomware from 192.168.3.51 not related to other activity,0
